-5.446797539194445648e+00 7.287746680423520473e+00 -4.760079869313527112e+00 -7.632161198503336408e+00
1.121785054916353275e+00 4.803363905746387275e-01 8.243085234575335818e+00 6.065679757871360600e+00
-2.262659466542422670e+00 -8.780261280568563365e+00 -2.013381995714407680e+00 -2.197782820458674991e+01
7.165501984770372701e+00 -5.797910407517377074e+00 -4.080172227378122685e+00 2.358411929571471077e+01
6.970703169967116253e+00 -5.105668541849224695e+00 8.259824154996696421e+00 1.626098123436583620e+01
6.666587455109418414e+00 4.371579972585825757e+00 -8.372753013617098006e+00 2.724831196625618546e+01
-7.551321109535371612e+00 -3.838664029336031902e+00 6.264067209124895896e+00 -3.301683919663322087e+01
7.546782227416866107e-01 8.365604354686077215e+00 4.124321004946899905e+00 1.812303148633792915e+01
-8.316267093729170057e+00 7.950181132999546207e+00 9.454152960178717535e+00 -2.109803913952589483e+01
-1.412197891475202027e+00 -8.301911550795434636e+00 8.876194284873314189e+00 -1.682630804227665777e+01
6.935670743624122281e+00 -7.205154830907822827e-02 5.445188447643527496e-01 2.877674631863543198e+01
3.958658596042834432e-01 -3.448615553092018615e+00 -3.548284099143934611e+00 -3.504362311042970912e+00
-5.418486481598492333e-01 -9.662585090586219394e+00 -7.538938861907436007e+00 -1.439614991699738233e+01
8.029881904402429882e+00 -9.036998785837173642e-01 3.005883556245068533e+00 2.600625117700730016e+01
-2.964049629594653901e+00 8.168733468618071925e+00 -3.084439622090244804e+00 1.131152402945485136e+00
-3.614950934751322009e+00 3.551337989548448704e+00 -4.896236260837703469e+00 -6.791299194688291685e+00
8.281125898708516786e+00 5.535505428478399992e+00 -3.063131351090717658e+00 3.588307239435898310e+01
-7.491504214406282003e+00 -9.736548220723655334e+00 2.517717521316615858e-01 -3.376405675385623084e+01
-7.326887643545134665e-01 -2.798005755772896563e+00 7.113164478888943876e+00 -5.235376923233678426e+00
-9.987943156049576388e+00 7.486505516004967831e+00 6.443764866842666805e+00 -2.072742331285618889e+01
8.629726114882487309e+00 -6.852974014841757722e+00 1.185247646460204862e+00 2.466152367347675778e+01
7.351790218959283862e+00 -7.952236446965155636e+00 -9.088442475648948360e+00 1.238941957265131677e+01
-8.867932738231145251e+00 -6.400424828742139027e+00 -5.895296211328062697e+00 -3.982231529184836205e+01
8.551876693803645679e+00 -1.254406443290871920e+00 9.038078992611200846e+00 2.888303584831598414e+01
5.976699225035178031e+00 9.387775154076884121e+00 9.577362269721611199e+00 3.544584508596364003e+01
-1.957459628441286625e+00 -5.383770292621843367e-01 3.754682561534732343e-01 -6.737874020304822409e+00
-6.520641860491160458e+00 2.810401916244362752e+00 3.233756990551224675e+00 -2.003473919342161125e+01
2.999918259118929953e+00 2.308514905430820718e+00 4.148009934312726799e+00 1.537382737972381719e+01
-8.437663422837395899e-01 -7.148615113552447831e+00 -9.748857389128280815e+00 -1.201683163501665419e+01
-4.691851260559563030e+00 8.638751583756562269e+00 -1.734241087113304047e+00 -7.412927577658386724e+00
-2.486000987186558930e+00 5.410002202099343904e+00 -7.637629703214344090e+00 -8.519587484319668391e-01
-8.799338658551672410e+00 5.208477640738562897e+00 7.981004513470502104e+00 -2.298498966884768535e+01
9.634137168722421762e+00 -6.875821171598932580e+00 1.629491074049676413e+00 2.160621607558238111e+01
1.575161262339900503e+00 5.440009452802536671e+00 -8.100788142047353091e+00 1.402388870552916700e+01
-2.956152291929246445e+00 -4.700573545785573515e+00 -1.961738064576223906e-02 -1.598225734621800598e+01
2.403104763365513818e+00 -4.437537864094771578e+00 1.596273279299705194e+00 3.007193343118345297e+00
1.323656330940385928e+00 7.498216960690900379e+00 -5.564747195824191195e+00 1.232570774352387843e+01
9.296813049307672827e-01 8.248599596419378344e+00 8.394323255559424268e+00 1.884273839911849535e+01
-3.711881635768154553e+00 -7.088327801080486879e+00 5.524097418354077860e+00 -2.344688779713250781e+01
3.734542227322915409e+00 -4.558377313389918584e+00 4.129461116749844507e+00 1.035537811542323006e+01
5.332661459666773851e+00 -4.448434220648858073e+00 -7.635669873097368665e+00 1.082319853519940089e+01
-8.287660060570782861e+00 9.773643359659150320e+00 -5.494405563707623230e+00 -2.015644450048496594e+01
9.136919382202538742e+00 -4.320031340039651724e+00 6.943667798384751677e-01 2.939744894637681938e+01
6.336931444522360124e-01 -9.976708850964513431e+00 -2.476745705443947898e+00 -6.149547890520892679e+00
3.129389380910456708e+00 9.845145041348491333e+00 3.248990096492923030e+00 2.370112769924627827e+01
2.924141321336033883e+00 -3.637440844875374779e+00 9.510748165771101270e+00 6.498589107958883559e+00
-7.771445673125770170e+00 -9.495089200445772093e+00 -8.857747129813516196e+00 -4.293010106719646046e+01
-5.768164311177148562e+00 -1.351467255525708566e+00 -2.375262654037029186e+00 -2.053026318437947140e+01
9.834321010160369525e-01 -5.795902693790111471e-01 -6.701735921207914615e+00 3.892832311740017204e+00
-6.706079512715841240e+00 4.286144480976012971e-01 -6.198588008466821009e+00 -2.292272253209740285e+01
-9.922141309197982650e+00 1.909320988238365047e+00 -6.648679061081144148e+00 -3.336388916104148450e+01
-7.185698687366732784e+00 8.315919889616033345e+00 1.462836784173472182e+00 -1.250716651436515825e+01
8.536915177753478190e+00 -3.390263948991325549e-01 -9.660840961156766937e+00 2.880611778666333223e+01
1.853109164625752925e+00 6.185495926127916988e+00 -4.142439369997266141e+00 1.326220990290023138e+01
3.344061450713535777e-01 -2.299309758576024265e+00 8.346777273961343724e+00 -9.271581281173491007e-02
8.486928622112294818e+00 -4.966840583514640528e+00 1.908567566375356961e+00 2.520242986435137311e+01
8.054768344527612811e+00 4.788601012618673991e+00 -6.154449126972025397e+00 3.522284423692414634e+01
-8.748549262335941989e+00 -3.991999035409159902e+00 -6.578520967401344066e+00 -3.500690360215795494e+01
-1.407936183035094047e+00 -6.106248217602956885e+00 3.094095630466334512e+00 -1.448712871615811970e+01
3.827937225652567221e+00 8.457899105921562466e-01 3.609374565317375883e+00 1.629537684026373512e+01
3.331526505016753958e+00 3.991536410472171781e-01 -3.467924077884632084e+00 1.391053443777867393e+01
4.337367140254073661e-01 3.175485367106356094e+00 8.927428659788674281e-01 6.305404801594052699e+00
9.414692817026924843e+00 8.651086326151048667e+00 -4.674647338688171061e+00 3.917174810867486201e+01
5.280398992590525253e+00 -5.814231606539445707e+00 6.559444932886343338e+00 1.573251923843666233e+01
3.211864026127258853e+00 7.158596624802605390e+00 -8.730488043903374518e+00 2.318555607612986336e+01
-7.877220375861004875e+00 6.285194076284209785e+00 -1.881716414350229627e-01 -1.672353229787984930e+01
-8.209619316596935334e+00 -4.629945714323763895e+00 -5.430568089559868028e+00 -2.973017525969634534e+01
2.581024457339509581e+00 3.840365164687398192e-01 -8.163880991196226233e+00 9.901675679343000525e+00
7.981852264391903873e+00 8.884811365659771809e+00 6.757587326910989844e-01 3.854265266994677575e+01
-9.042885956306401241e+00 6.461847799007017557e+00 -5.337943471706852350e+00 -1.713410816370334544e+01
9.488595165788751729e+00 -8.556827296109821290e+00 7.582399612772448450e+00 2.591863376444695177e+01
3.274137986873807193e+00 -3.301184850629875100e+00 9.155342226669542782e+00 8.308322583148417095e+00
4.464527686507329562e+00 4.387036038363607560e+00 -5.553377523402054372e+00 2.336682075855917162e+01
9.262807004482802142e+00 -3.987985318092290399e+00 4.277328376463007231e+00 2.541929140496297990e+01
-2.272470071980667861e+00 -1.576283985578255553e+00 -4.300851343910032654e+00 -8.320805597714141300e+00
-7.712062784054955600e+00 -8.216737280335475901e+00 -9.984931715360335858e+00 -3.713875805946538122e+01
-2.687561505878839796e+00 9.515355462495481476e+00 -8.314930516402977645e+00 4.362844833928987143e+00
-9.215987495437421018e-01 -2.443057092379847361e+00 -3.720496169876477133e+00 -3.685224094813150053e+00
5.408197881293386189e+00 1.854581331146674117e+00 4.030902914256444092e+00 2.526458669986657668e+01
6.376951154993943049e+00 1.969237273425219925e+00 8.183546475080675009e+00 2.792354347967247818e+01
5.671954710674956601e+00 -1.057977258420077504e+00 3.853380438353070758e+00 2.119094525958646358e+01
-9.272487788570259681e+00 -1.441699007191321158e+00 -1.961115420634307327e+00 -3.533382483996463463e+01
-2.408582119754885120e+00 3.192623409570220616e+00 1.888345414172922787e+00 -3.672588750064013752e+00
-9.617119460537830733e+00 1.891679878071542475e+00 1.426401865529154378e-01 -2.856419006471478284e+01
-5.794407119265354567e+00 -8.116116181879966973e+00 5.121215811862551703e-01 -2.703101354307836246e+01
7.335954618456899112e+00 1.170586511188371759e-01 4.469116763365683198e+00 3.030636472120519898e+01
-2.485187512002005050e+00 1.092251796206408443e+00 -5.363900090222248451e+00 -7.423834318509678454e+00
1.874241631565727317e+00 -3.156263600571302952e+00 -4.462241135240317291e+00 3.284526086897129993e+00
4.438747053462449799e+00 -7.976782285885613000e+00 1.885873950326999449e-01 4.216079278018883159e+00
9.186306169506103458e+00 5.672679346238737708e+00 -6.654556528771651713e+00 4.475754625850410662e+01
8.425041616958427682e+00 -2.564433674248672190e+00 -7.313070463346253547e+00 2.998354373373644677e+01
5.891057035323125746e+00 1.493411880902291600e+00 -7.310117322255114125e+00 2.202588784090729845e+01
-7.064546599914940828e+00 2.306160129829390115e+00 -3.248581138342654384e-01 -1.980267780471547923e+01
8.364343117726345866e+00 2.807367919990666039e+00 -4.880190736065443957e+00 3.379549229506393715e+01
9.764275476773512707e+00 6.246255462450164941e+00 1.108363732015485326e+00 4.488653819242908583e+01
4.120285775610440737e+00 -5.598468987071747449e-01 7.798412413937999332e+00 1.691336470928653668e+01
5.356219157360238015e+00 -2.745301743793923777e+00 4.743282226876338825e+00 1.713455778063736545e+01
9.048230792044865467e+00 3.569472528496717700e+00 -2.034212205787177652e+00 3.716060452430918559e+01
9.223541777973899514e+00 1.709149290989724790e+00 -2.752205058047150210e+00 3.737542587905609537e+01
-6.376511892103664536e+00 -7.815484731861046086e+00 -5.728968168136521655e+00 -3.304895483142043133e+01
